00239   10.51  0.15 K20CH 182.49923  209.91748  180.62113    6.17658  0.2356222  0.19302225   2.9652715  0 MPO593092  3157  49 1884-2021 0.44 M-v 3Ek Pan        0000    (239) Adrastea           20210113
00240    9.21  0.15 K20CH  62.02506  300.98929  115.06767    2.10557  0.2079332  0.22660141   2.6645731  0 MPO593092  3277  65 1884-2021 0.51 M-v 3Ek Pan        0000    (240) Vanadis            20210112
00241    7.79  0.15 K20CH 214.27217   80.45395  270.33985    5.50510  0.1034260  0.18521259   3.0480520  0 MPO593092  2868  86 1884-2021 0.47 M-v 3Ek Pan        0000    (241) Germania           20210113
00242    9.37  0.15 K20CH 317.21450  279.22464  206.90709   11.35015  0.1217512  0.20358910   2.8617589  0 MPO593092  3449  53 1885-2021 0.45 M-v 3Ek Pan        0000    (242) Kriemhild          20210112
00243    9.94  0.15 K20CH   1.69022  113.97304  323.63090    1.13024  0.0434928  0.20360890   2.8615733  0 MPO593092  4278  60 1885-2021 0.42 M-v 3Ek Pan        0000    (243) Ida                20210113
00244   12.04  0.15 K20CH 177.73364  166.41378  208.95966    2.84538  0.1373187  0.30742888   2.1742339  0 MPO593092  3022  45 1885-2021 0.45 M-v 3Ek Pan        0000    (244) Sita               20210113
00245    7.85  0.15 K20CH  47.64853  331.62033   61.06538    5.17817  0.1968861  0.18079516   3.0975014  0 MPO593092  2866  63 1885-2021 0.48 M-v 3Ek Pan        0000    (245) Vera               20210109
00246    8.48  0.15 K20CH 169.58528   96.19841  162.28449   15.62075  0.1093540  0.22288116   2.6941420  0 MPO593092  3331  51 1885-2021 0.40 M-v 3Ek Pan        0000    (246) Asporina           20210112
00247    8.24  0.15 K20CH  62.83343   55.38005    0.05149   24.95224  0.2453372  0.21713459   2.7414692  0 MPO593092  2086  65 1885-2021 0.51 M-v 3Ek Pan        0000    (247) Eukrate            20210111
00248   10.27  0.15 K20CH 309.63703   11.36816  246.78166    4.06082  0.0657272  0.25383779   2.4703882  0 MPO593092  3694  50 1885-2021 0.42 M-v 3Ek Pan        0000    (248) Lameia             20210113
00249   11.31  0.15 K20CH 294.54967   42.08105  334.69431    9.62113  0.2176812  0.26876969   2.3780219  0 MPO593092  2889  38 1885-2020 0.39 M-v 3Ek Pan        0000    (249) Ilse               20201004
00250    7.51  0.15 K20CH 340.41438   75.92074   23.82284   12.81819  0.1354671  0.17677987   3.1442291  0 MPO593092  2595  62 1885-2020 0.45 M-v 3Ek Pan        0000    (250) Bettina            20201220
00251    9.94  0.15 K20CH 228.15127  286.91129  155.90692   10.52969  0.0949214  0.18011798   3.1052603  0 MPO593092  3120  45 1885-2020 0.43 M-v 3Ek Pan        0000    (251) Sophia             20201110
00252    9.78  0.15 K20CH  48.23191  159.18353  201.94635   10.03503  0.0662502  0.17545727   3.1600101  0 MPO593092  3444  52 1885-2021 0.44 M-v 3Ek Pan        0000    (252) Clementina         20210112
00253   10.39  0.15 K20CH 175.76312  157.74298  179.53234    6.73973  0.2632606  0.22858276   2.6491532  0 MPO593092  4000  46 1885-2021 0.45 M-v 3Ek Pan        0000    (253) Mathilde           20210112
00254   11.76  0.15 K20CH 105.99547  233.08910   28.43561    4.51226  0.1219494  0.30322127   2.1943014  0 MPO593092  3645  42 1886-2021 0.38 M-v 3Ek Pan        0000    (254) Augusta            20210112
00255   10.38  0.15 K20CH 248.44600  155.31196   13.59403    9.46382  0.0789456  0.21666783   2.7454050  0 MPO593092  3148  57 1886-2021 0.43 M-v 3Ek Pan        0000    (255) Oppavia            20210113
00256    9.96  0.15 K20CH 294.80275   47.35501  182.90943   13.32582  0.0657307  0.18964309   3.0003923  0 MPO593092  2940  47 1886-2021 0.42 M-v 3Ek Pan        0000    (256) Walpurga           20210112
00257    9.47  0.15 K20CH 312.49292   31.54283   34.05805    3.61321  0.1116190  0.17905751   3.1175089  0 MPO593092  3514  61 1886-2021 0.46 M-v 3Ek Pan        0000    (257) Silesia            20210112
00258    8.37  0.15 K20CH 169.92526  155.61447  207.54400   14.32337  0.2045402  0.23305294   2.6151684  0 MPO593092  2996  66 1886-2021 0.49 M-v 3Ek Pan        0000    (258) Tyche              20210113
00259    7.90  0.15 K20CH  67.22417  167.32508   86.82020   10.80963  0.1298458  0.17767191   3.1336960  0 MPO593092  2791  54 1898-2021 0.46 M-v 3Ek Pan        0000    (259) Aletheia           20210105
00260    9.19  0.15 K20CH 358.07986  179.89222  164.94072    6.41878  0.1089849  0.15381778   3.4498353  0 MPO593092  3824  59 1906-2021 0.44 M-v 3Ek Pan        0000    (260) Huberta            20210112
00261    9.50  0.15 K20CH 118.37243   66.20252   96.63053    3.63548  0.0887126  0.27664679   2.3326646  0 MPO593092  3128  57 1909-2020 0.47 M-v 3Ek Pan        0000    (261) Prymno             20201106
00262   11.32  0.15 K20CH 294.55243   26.00482   38.29802    7.66808  0.2113519  0.24158046   2.5532589  0 MPO593092  2847  40 1890-2021 0.40 M-v 3Ek Pan        0000    (262) Valda              20210105
00263   10.28  0.15 K20CH 139.84372  162.64803  216.14894    1.32036  0.0780249  0.20094414   2.8868164  0 MPO593092  3463  57 1898-2021 0.47 M-v 3Ek Pan        0000    (263) Dresda             20210112
00264    8.37  0.15 K20CH 232.52201  340.39910   49.59430   10.42483  0.1371431  0.21073919   2.7966568  0 MPO593092  2655  55 1893-2020 0.46 M-v 3Ek Pan        0000    (264) Libussa            20200831
00265   11.94  0.15 K20CH 143.82443  251.58814  335.52917   25.65006  0.2674490  0.26193958   2.4191825  0 MPO593092  2779  31 1899-2021 0.41 M-v 3Ek Pan        0000    (265) Anna               20210113
00266    8.80  0.15 K20CH  27.43783  151.66681  235.84310   13.39992  0.1538767  0.20977601   2.8052108  0 MPO593092  2945  52 1891-2021 0.43 M-v 3Ek Pan        0000    (266) Aline              20210113
00267   10.28  0.15 K20CH 308.35808  196.93244   73.73850    6.00303  0.0987704  0.21332516   2.7740098  0 MPO593092  3338  45 1907-2021 0.40 M-v 3Ek Pan        0000    (267) Tirza              20210112
00268    8.42  0.15 K20CH 233.25823   68.64938  120.85574    2.44043  0.1369081  0.18128397   3.0919309  0 MPO593092  3581  58 1906-2021 0.46 M-v 3Ek Pan        0000    (268) Adorea             20210113
00269    9.73  0.15 K20CH 232.17229  119.64025  156.71287    5.47786  0.2130134  0.23282692   2.6168606  0 MPO593092  3465  53 1890-2021 0.43 M-v 3Ek Pan        0000    (269) Justitia           20210112
00270    8.83  0.15 K20CH 343.08330   80.50574  254.34097    2.36763  0.1505958  0.30231652   2.1986771  0 MPO593092  3022  62 1897-2020 0.51 M-v 3Ek Pan        0000    (270) Anahita            20201121
00271    9.91  0.15 K20CH 187.39970   57.70398  335.35030    3.53983  0.1042323  0.18942043   3.0027430  0 MPO593092  3058  57 1903-2021 0.47 M-v 3Ek Pan        0000    (271) Penthesilea        20210113
00272   10.68  0.15 K20CH 283.37304   69.20360   37.31566    4.43270  0.0283063  0.21300758   2.7767664  0 MPO593092  3204  49 1918-2021 0.42 M-v 3Ek Pan        0000    (272) Antonia            20210112
00273   10.52  0.15 K20CH 193.32490  121.10437  158.91398   20.44942  0.1600095  0.26578902   2.3957676  0 MPO593092  3231  40 1910-2021 0.37 M-v 3Ek Pan        0007    (273) Atropos            20210112
00274   10.05  0.15 K20CH 341.79945  119.88166   92.79140    3.67744  0.1190516  0.18557652   3.0440658  0 MPO593092  3473  61 1893-2021 0.46 M-v 3Ek Pan        0000    (274) Philagoria         20210112
00275    8.91  0.15 K20CH 283.47256   39.55541  134.04233    4.76403  0.1635691  0.21366331   2.7710823  0 MPO593092  3520  59 1891-2021 0.46 M-v 3Ek Pan        0000    (275) Sapientia          20210113
00276    8.65  0.15 K20CH 131.60529  265.11044  211.15094   21.61289  0.0668481  0.17916113   3.1163067  0 MPO593092  3130  52 1899-2020 0.43 M-v 3Ek Pan        0000    (276) Adelheid           20200906
00277    9.89  0.15 K20CH 228.78609  137.02123  231.24671    1.16287  0.0924503  0.20129999   2.8834132  0 MPO593092  3200  49 1899-2020 0.44 M-v 3Ek Pan        0000    (277) Elvira             20200824
00278    9.44  0.15 K20CH  29.16725  139.85731   61.99313    7.81718  0.1314637  0.21550376   2.7552826  0 MPO593092  3376  53 1890-2020 0.42 M-v 3Ek Pan        0000    (278) Paulina            20200803
00279    8.53  0.15 K20CH 256.60457   25.32104   71.90032    2.33432  0.0431673  0.11172597   4.2693978  0 MPO593092  3490  63 1890-2021 0.44 M-v 3Ek Pan        0000    (279) Thule              20210112
00280   11.03  0.15 K20CH   5.86627   89.39105    9.85849    7.43900  0.1101015  0.19525141   2.9426590  0 MPO593092  3276  39 1890-2021 0.43 M-v 3Ek Pan        0000    (280) Philia             20210113
00281   11.90  0.15 K20CH 289.40381   16.61565   31.35315    5.30141  0.1317382  0.30447258   2.1882852  0 MPO593092  3387  37 1890-2020 0.38 M-v 3Ek Pan        0000    (281) Lucretia           20201212
00282   11.03  0.15 K20CH 357.13580  296.94427  144.88422    9.03645  0.0809651  0.27549565   2.3391580  0 MPO593092  3244  47 1898-2021 0.42 M-v 3Ek Pan        0000    (282) Clorinde           20210112
00283    8.66  0.15 K20CH  61.80542   55.33063  303.90121    7.98948  0.1442624  0.18512214   3.0490448  0 MPO593092  3307  58 1894-2021 0.46 M-v 3Ek Pan        0000    (283) Emma               20210113
00284   10.24  0.15 K20CH  75.52805   57.94984  233.69882    8.05608  0.2220132  0.27215429   2.3582649  0 MPO593092  3438  47 1893-2021 0.40 M-v 3Ek Pan        0000    (284) Amalia             20210112
00285   10.85  0.15 K20CH  68.56405   14.27964  311.22873   17.61641  0.2046300  0.18180009   3.0860763  0 MPO593092  2736  30 1911-2021 0.42 M-v 3Ek Pan        0000    (285) Regina             20210113
00286    9.10  0.15 K20CH 329.55578  209.38593  148.92766   17.93690  0.0259137  0.17241156   3.1971165  0 MPO593092  3296  45 1898-2020 0.43 M-v 3Ek Pan        0000    (286) Iclea              20201222
00287    8.24  0.15 K20CH 204.45581  119.27652  142.32043   10.03523  0.0229006  0.27302358   2.3532565  0 MPO593093  3564  68 1896-2021 0.50 M-v 3Ek Pan        0000    (287) Nephthys           20210111
00288    9.81  0.15 K20CH 160.19588   84.64025  120.10527    4.33838  0.2058495  0.21507309   2.7589595  0 MPO593093  3427  67 1891-2021 0.43 M-v 3Ek Pan        0000    (288) Glauke             20210112
00289    9.55  0.15 K20CH  66.12173  190.48185  181.93887    6.67880  0.2014360  0.20203786   2.8763885  0 MPO593093  3560  56 1902-2021 0.44 M-v 3Ek Pan        0000    (289) Nenetta            20210113
00290   12.04  0.15 K20CH 252.57433  105.45089   10.33825   22.33313  0.2575611  0.27582001   2.3373237  0 MPO593093  2693  29 1915-2021 0.57 M-v 3Ek Pan        0000    (290) Bruna              20210112
00291   11.55  0.15 K20CH 230.66215  332.25497  161.58869    1.85700  0.0927355  0.29762046   2.2217449  0 MPO593093  3921  48 1891-2021 0.38 M-v 3Ek Pan        0000    (291) Alice              20210113
00292   10.00  0.15 K20CH  60.26168  285.50226   43.48942   14.88727  0.0331342  0.24504767   2.5291174  0 MPO593093  3442  45 1891-2021 0.50 M-v 3Ek Pan        0000    (292) Ludovica           20210112
00293   10.24  0.15 K20CH  73.93355   86.81520   61.29894   15.58260  0.1057323  0.20378491   2.8599254  0 MPO593093  2806  36 1909-2020 0.39 M-v 3Ek Pan        0000    (293) Brasilia           20200813
00294   10.23  0.15 K20CH 135.32289  186.11134  135.70893    6.26497  0.2332359  0.17577075   3.1562518  0 MPO593093  3742  48 1906-2021 0.44 M-v 3Ek Pan        0000    (294) Felicia            20210113
00295    9.97  0.15 K20CH 244.24085  147.84957  276.03057    2.70572  0.1690567  0.21036784   2.7999470  0 MPO593093  2779  51 1899-2020 0.46 M-v 3Ek Pan        0000    (295) Theresia           20201007
00296   12.61  0.15 K20CH  26.55934  252.50906  121.56463    1.74796  0.1597225  0.29621856   2.2287492  0 MPO593093  3190  40 1930-2021 0.41 M-v 3Ek Pan        0000    (296) Phaetusa           20210113
00297    9.15  0.15 K20CH  37.65335  353.36451  331.88879    7.55369  0.1399357  0.17506087   3.1647786  0 MPO593093  4422  51 1900-2021 0.62 M-v 3Ek Pan        0000    (297) Caecilia           20210112
00298   11.25  0.15 K20CH 312.67246  135.04751    8.15525    6.28538  0.0964998  0.28937569   2.2637477  0 MPO593093  2997  44 1892-2021 0.43 M-v 3Ek Pan        0000    (298) Baptistina         20210113
00299   11.40  0.15 K20CH  94.69391  152.11415  241.47630    1.60608  0.0621110  0.25948904   2.4343894  0 MPO593093  3374  35 1932-2021 0.42 M-v 3Ek Pan        0000    (299) Thora              20210112
00300    9.83  0.15 K20CH 228.54768  324.67720   42.64774    0.73192  0.0576184  0.17192704   3.2031203  0 MPO593093  3510  64 1900-2020 0.45 M-v 3Ek Pan        0000    (300) Geraldina          20200818
00301   10.36  0.15 K20CH 108.08229  123.99530  142.29996    4.89830  0.0669743  0.21923597   2.7239231  0 MPO593093  3643  52 1898-2021 0.41 M-v 3Ek Pan        0000    (301) Bavaria            20210112
00302   11.14  0.15 K20CH 276.24823   54.76380    7.73822    3.41289  0.1100990  0.26399037   2.4066374  0 MPO593093  3094  51 1892-2020 0.45 M-v 3Ek Pan        0000    (302) Clarissa           20201215
00303    8.97  0.15 K20CH 281.17222   65.77222  343.64719    6.88383  0.0573734  0.17827111   3.1266702  0 MPO593093  4066  61 1891-2020 0.63 M-v 3Ek Pan        0000    (303) Josephina          20201222
00304    9.92  0.15 K20CH 126.98611  172.39789  159.01855   15.84697  0.2215375  0.26445042   2.4038454  0 MPO593093  3225  43 1891-2021 0.40 M-v 3Ek Pan        0007    (304) Olga               20210112
00305    8.81  0.15 K20CH 333.94241  260.74425  207.47439    4.44952  0.1958169  0.18148100   3.0896926  0 MPO593093  3159  61 1892-2021 0.45 M-v 3Ek Pan        0000    (305) Gordonia           20210113
00306    8.82  0.15 K20CH 164.58691  167.94504  141.85776    7.27767  0.1507141  0.27210572   2.3585455  0 MPO593093  3157  66 1891-2021 0.48 M-v 3Ek Pan        0000    (306) Unitas             20210112
00307   10.13  0.15 K20CH 129.23451  324.29554  100.95402    6.12599  0.1435774  0.19894937   2.9060807  0 MPO593093  3239  56 1891-2021 0.44 M-v 3Ek Pan        0000    (307) Nike               20210112
00308    8.13  0.15 K20CH  59.38803  112.47273  181.59965    4.36249  0.0398503  0.21628712   2.7486258  0 MPO593093  4043  75 1891-2021 0.46 M-v 3Ek Pan        0000    (308) Polyxo             20210112
00309   10.69  0.15 K20CH 192.23598  310.88672  356.50706    3.71412  0.1135990  0.22644616   2.6657909  0 MPO593093  3493  51 1891-2021 0.41 M-v 3Ek Pan        0000    (309) Fraternitas        20210113
00310   10.17  0.15 K20CH 120.77672  325.24497  229.13590    3.16865  0.1150342  0.21455394   2.7634083  0 MPO593093  3296  58 1920-2020 0.43 M-v 3Ek Pan        0000    (310) Margarita          20201215
00311   10.01  0.15 K20CH 186.43781   84.65941   80.97772    3.22443  0.0049391  0.19992086   2.8966585  0 MPO593093  3936  63 1902-2021 0.42 M-v 3Ek Pan        0000    (311) Claudia            20210113
00312    8.79  0.15 K20CH  22.19236  262.73148    6.22800    9.02941  0.1602852  0.21220971   2.7837221  0 MPO593093  2898  45 1891-2020 0.41 M-v 3Ek Pan        0000    (312) Pierretta          20201017
00313    9.07  0.15 K20CH 333.19937  315.97603  176.57691   11.65081  0.1820926  0.26927500   2.3750460  0 MPO593093  3229  70 1893-2021 0.51 M-v 3Ek Pan        0000    (313) Chaldaea           20210111
00314   10.01  0.15 K20CH  36.60567  191.47238  169.97585   12.51514  0.1713101  0.17564824   3.1577192  0 MPO593093  3290  49 1891-2021 0.46 M-v 3Ek Pan        0000    (314) Rosalia            20210112
00315   12.67  0.15 K20CH 196.45595  172.93486  161.62502    2.42896  0.1682372  0.29369619   2.2414919  0 MPO593093  2860  37 1928-2021 0.43 M-v 3Ek Pan        0000    (315) Constantia         20210113
00316   10.13  0.15 K20CH 232.54956  315.75218  123.79480    2.34528  0.1302662  0.17281045   3.1921948  0 MPO593093  3432  58 1891-2020 0.45 M-v 3Ek Pan        0000    (316) Goberta            20201104
00317    9.79  0.15 K20CH 135.34781  186.99667  151.34298    1.76580  0.0850659  0.28498296   2.2869506  0 MPO593093  3465  63 1891-2021 0.44 M-v 3Ek Pan        0000    (317) Roxane             20210110
00318    9.46  0.15 K20CH  75.48965  295.94278  161.48835   10.65684  0.0845656  0.17263809   3.1943191  0 MPO593093  3390  56 1891-2021 0.43 M-v 3Ek Pan        0000    (318) Magdalena          20210112
00319   10.25  0.15 K20CH 210.09145  228.03710  184.92768   10.56199  0.2163738  0.15689342   3.4046010  0 MPO593093  3168  43 1891-2020 0.43 M-v 3Ek Pan        0000    (319) Leona              20200930
00320   10.87  0.15 K20CH 258.22923  149.51346  219.91471    9.37851  0.1172481  0.18871455   3.0102262  0 MPO593093  2947  44 1907-2020 0.42 M-v 3Ek Pan        0000    (320) Katharina          20200829
00321   10.10  0.15 K20CH  84.31695   35.76745   40.20874    2.58693  0.0468474  0.20109336   2.8853881  0 MPO593093  3194  58 1893-2021 0.44 M-v 3Ek Pan        0000    (321) Florentina         20210112
00322    9.12  0.15 K20CH 323.31588  114.63531  252.34523    8.04677  0.2453259  0.21217645   2.7840130  0 MPO593093  2889  51 1891-2020 0.42 M-v 3Ek Pan        0000    (322) Phaeo              20201126
00323    9.5   0.15 K20CH  67.85368  291.53891   97.31403   24.25400  0.2991120  0.26794150   2.3829196  0 MPO530958  2127  36 1891-2019 0.36 M-v 38h MPCW       0000    (323) Brucia             20191204
00324    7.06  0.15 K20CH 224.64814   44.22951  327.85828   11.10470  0.3411777  0.22462195   2.6802044  0 MPO593093  3373  72 1892-2021 0.53 M-v 3Ek Pan        0000    (324) Bamberga           20210113
00325    8.84  0.15 K20CH 279.58524   70.00536  344.21992    8.56757  0.1524415  0.17045856   3.2214904  0 MPO593093  3631  56 1898-2020 0.44 M-v 3Ek Pan        0000    (325) Heidelberga        20201212
00326    9.38  0.15 K20CH 113.28619  238.49866   32.18529   23.72580  0.1902374  0.27943685   2.3171115  0 MPO593093  2689  45 1893-2021 0.43 M-v 3Ek Pan        0007    (326) Tamara             20210113
00327   10.00  0.15 K20CH 192.88328  307.52178  354.75290    7.14076  0.0609518  0.21298752   2.7769407  0 MPO593093  3184  48 1892-2021 0.44 M-v 3Ek Pan        0000    (327) Columbia           20210111
00328    8.90  0.15 K20CH 249.94926  106.68539  351.88900   16.12922  0.1066575  0.17973217   3.1097025  0 MPO593093  3451  47 1911-2021 0.61 M-v 3Ek Pan        0000    (328) Gudrun             20210113
00329    9.65  0.15 K20CH 327.74213   55.24486  178.46363   15.88059  0.0242675  0.25290802   2.4764391  0 MPO593093  3287  49 1892-2021 0.43 M-v 3Ek Pan        0007    (329) Svea               20210112
00330   12.48  0.15 K20CH 280.05258  259.01127  137.10334    6.75843  0.2523953  0.25393803   2.4697380  0 MPO593093  3113  32 1910-2020 0.43 M-v 3Ek Pan        0000    (330) Adalberta          20201017
00331    9.79  0.15 K20CH  27.76131  333.49256   21.86193    6.03690  0.0960293  0.18737087   3.0246004  0 MPO593093  3657  58 1892-2021 0.50 M-v 3Ek Pan        0000    (331) Etheridgea         20210112
00332    9.71  0.15 K20CH 166.25332  297.68788   31.55083    2.84463  0.0881309  0.21329966   2.7742309  0 MPO593093  3476  65 1892-2021 0.46 M-v 3Ek Pan        0000    (332) Siri               20210110
00333    9.49  0.15 K20CH  55.58885   22.84598  353.15950    3.73921  0.1596796  0.17784916   3.1316136  0 MPO593093  3439  64 1892-2021 0.45 M-v 3Ek Pan        0000    (333) Badenia            20210113
00334    7.65  0.15 K20CH 313.67116  150.32618  130.16946    4.64356  0.0238186  0.12856599   3.8879319  0 MPO593093  3293  83 1892-2021 0.48 M-v 3Ek Pan        0008    (334) Chicago            20210110
00335    9.08  0.15 K20CH  40.48484  139.88477  148.42259    5.10275  0.1730002  0.25309683   2.4752073  0 MPO593093  3901  66 1892-2021 0.43 M-v 3Ek Pan        0000    (335) Roberta            20210113
00336    9.82  0.15 K20CH  70.89013   31.12818  235.00715    5.65192  0.0958283  0.29173067   2.2515486  0 MPO593093  3593  55 1892-2021 0.42 M-v 3Ek Pan        0000    (336) Lacadiera          20210113
00337    8.79  0.15 K20CH 237.74581   99.11419  355.35064    7.85699  0.1360529  0.26766132   2.3845823  0 MPO593093  2598  60 1892-2020 0.46 M-v 3Ek Pan        0000    (337) Devosa             20201212
00338    8.58  0.15 K20CH 262.85206  107.44490  287.42053    6.04798  0.0207268  0.19794104   2.9159416  0 MPO593093  2682  63 1892-2020 0.46 M-v 3Ek Pan        0000    (338) Budrosa            20201017
00339    9.46  0.15 K20CH 213.08599  164.47099  173.48523    9.96566  0.0983275  0.18857765   3.0116829  0 MPO593093  3360  52 1892-2021 0.40 M-v 3Ek Pan        0000    (339) Dorothea           20210112
00340    9.98  0.15 K20CH   8.51499   43.13670   26.96318    4.66775  0.1164091  0.21654778   2.7464196  0 MPO593093  3292  53 1899-2021 0.43 M-v 3Ek Pan        0000    (340) Eduarda            20210113
00341   11.33  0.15 K20CH 139.22254  293.77795   29.02327    5.66605  0.1940238  0.30209067   2.1997729  0 MPO593094  3262  38 1902-2021 0.41 M-v 3Ek Pan        0000    (341) California         20210113
00342   10.27  0.15 K20CH 358.45102  225.08772  232.66563    7.35178  0.1297406  0.23942291   2.5685750  0 MPO593094  3190  45 1900-2021 0.42 M-v 3Ek Pan        0000    (342) Endymion           20210113
00343   11.75  0.15 K20CH  76.70411   10.28078   38.58422    3.25915  0.2292809  0.26310486   2.4120342  0 MPO593094  3092  43 1892-2021 0.42 M-v 3Ek Pan        0000    (343) Ostara             20210112
00344    8.35  0.15 K20CH 317.75496  237.61660   48.02182   18.34638  0.3137571  0.23561196   2.5961981  0 MPO593094  2767  47 1892-2021 0.47 M-v 3Ek Pan        0000    (344) Desiderata         20210110
00345    8.93  0.15 K20CH  12.35827  231.30340  212.59802    9.74318  0.0616335  0.27793765   2.3254364  0 MPO593094  2960  66 1892-2021 0.46 M-v 3Ek Pan        0000    (345) Tercidina          20210110
00346    7.33  0.15 K20CH 166.11823  291.90487   91.93682    8.75214  0.1023510  0.21088009   2.7954110  0 MPO593094  2486  64 1892-2021 0.53 M-v 3Ek Pan        0000    (346) Hermentaria        20210112
00347    9.07  0.15 K20CH  21.90791   86.13431   85.51055   11.68077  0.1660433  0.23360035   2.6110813  0 MPO593094  2942  55 1892-2021 0.46 M-v 3Ek Pan        0000    (347) Pariana            20210112
00348    9.44  0.15 K20CH 329.71315   13.71281   89.91646    9.75850  0.0707656  0.19267306   2.9688532  0 MPO593094  3533  63 1892-2021 0.45 M-v 3Ek Pan        0000    (348) May                20210113
00349    5.90  0.15 K20CH 263.40834  345.25921   32.32420    8.24332  0.0913313  0.19708560   2.9243732  0 MPO593094  2772  80 1892-2020 0.62 M-v 3Ek Pan        0000    (349) Dembowska          20200903
00350    8.45  0.15 K20CH 105.09040  337.90557   90.09144   24.89191  0.1595289  0.17974595   3.1095436  0 MPO593094  2600  49 1892-2021 0.44 M-v 3Ek Pan        0000    (350) Ornamenta          20210112
00351    9.05  0.15 K20CH 262.12964   31.89504   99.19855    9.20712  0.1554694  0.21445442   2.7642631  0 MPO593094  3037  52 1893-2021 0.40 M-v 3Ek Pan        0000    (351) Yrsa               20210112
00352   10.15  0.15 K20CH 199.45991  144.58115  247.27654    3.38486  0.1499392  0.30337908   2.1935403  0 MPO593094  3041  51 1898-2020 0.45 M-v 3Ek Pan        0000    (352) Gisela             20200731
00353   11.00  0.15 K20CH 134.37314  321.31401  102.46880    5.70835  0.3277195  0.21798932   2.7342984  0 MPO593094  2979  40 1893-2021 0.42 M-v 3Ek Pan        0000    (353) Ruperto-Carola     20210112
00354    6.35  0.15 K20CH 100.50450    5.65778  140.35076   18.40137  0.1136122  0.21055716   2.7982684  0 MPO593094  2776  83 1893-2020 0.61 M-v 3Ek Pan        0000    (354) Eleonora           20201004
00355   10.22  0.15 K20CH 239.76714  106.75983  351.65483    4.28611  0.1054974  0.24367877   2.5385804  0 MPO593094  3128  54 1893-2020 0.42 M-v 3Ek Pan        0000    (355) Gabriella          20201228
00356    8.43  0.15 K20CH  12.56002   79.40881  354.50748    8.20425  0.2406932  0.21541043   2.7560784  0 MPO593094  2732  59 1893-2021 0.46 M-v 3Ek Pan        0000    (356) Liguria            20210113
00357    8.85  0.15 K20CH  65.09395  255.45003  137.64419   15.05502  0.0769402  0.17614380   3.1517939  0 MPO593094  3323  60 1893-2021 0.41 M-v 3Ek Pan        0000    (357) Ninina             20210113
00358    9.21  0.15 K20CH 143.07408  252.89847  172.14955    3.55468  0.1530005  0.20216514   2.8751811  0 MPO593094  3589  59 1893-2021 0.46 M-v 3Ek Pan        0000    (358) Apollonia          20210104
00359    9.31  0.15 K20CH 314.48908  338.07334    6.03198    6.77110  0.1576395  0.21862201   2.7290204  0 MPO593094  2752  50 1893-2020 0.45 M-v 3Ek Pan        0000    (359) Georgia            20201001
00360    8.56  0.15 K20CH 291.39728  289.62710  132.19648   11.74315  0.1736667  0.18918313   3.0052535  0 MPO593094  3673  61 1893-2021 0.39 M-v 3Ek Pan        0000    (360) Carlova            20210105
00361    8.46  0.15 K20CH 169.46450   68.51429   18.83661   12.61399  0.2115338  0.12499339   3.9616674  0 MPO593094  2770  53 1893-2020 0.44 M-v 3Ek Pan        0008    (361) Bononia            20201004
00362    9.17  0.15 K20CH  61.28422   31.66465   27.31575    8.06268  0.0440565  0.23793032   2.5793059  0 MPO593094  3041  63 1893-2021 0.48 M-v 3Ek Pan        0000    (362) Havnia             20210110
00363    9.07  0.15 K20CH 179.34329  296.17844   64.73504    5.94646  0.0714904  0.21644075   2.7473249  0 MPO593094  3138  66 1893-2021 0.47 M-v 3Ek Pan        0000    (363) Padua              20210112
00364    9.87  0.15 K20CH 319.29387  313.07370  105.52680    6.00468  0.1485279  0.29787119   2.2204980  0 MPO593094  3173  59 1893-2021 0.44 M-v 3Ek Pan        0000    (364) Isara              20210112
00365    9.28  0.15 K20CH 210.52328  216.04264  185.18277   12.79298  0.1573669  0.21026346   2.8008736  0 MPO593094  3271  55 1893-2020 0.41 M-v 3Ek Pan        0000    (365) Corduba            20200906
00366    8.69  0.15 K20CH 205.48357  333.09267  346.69577   10.57920  0.0563724  0.17670095   3.1451652  0 MPO593094  3350  61 1893-2021 0.43 M-v 3Ek Pan        0000    (366) Vincentina         20210112
00367   10.70  0.15 K20CH 300.55727   55.70173   83.44653    2.94132  0.0963044  0.29813334   2.2191961  0 MPO593094  3205  48 1906-2021 0.42 M-v 3Ek Pan        0000    (367) Amicitia           20210113
00368    9.96  0.15 K20CH 202.35098   95.27628  226.31006    7.79542  0.2011553  0.18284073   3.0743554  0 MPO593094  3264  49 1905-2021 0.42 M-v 3Ek Pan        0000    (368) Haidea             20210112
00369    8.68  0.15 K20CH 118.78402  269.70024   94.16012   12.71643  0.0966820  0.22850222   2.6497756  0 MPO593094  2703  54 1893-2021 0.47 M-v 3Ek Pan        0000    (369) Aeria              20210113
00370   10.68  0.15 K20CH 294.64120   68.39784  290.91746    7.86536  0.0915020  0.27803540   2.3248913  0 MPO593094  2865  46 1893-2020 0.39 M-v 3Ek Pan        0000    (370) Modestia           20201013
00371    8.71  0.15 K20CH 134.92902  342.12772  283.39273    7.40290  0.0639993  0.21902550   2.7256679  0 MPO593094  2961  59 1893-2021 0.42 M-v 3Ek Pan        0000    (371) Bohemia            20210113
00372    7.46  0.15 K20CH 197.78780  115.63372  327.29611   23.83005  0.2572821  0.17594293   3.1541923  0 MPO593094  2571  64 1893-2020 0.46 M-v 3Ek Pan        0000    (372) Palma              20200911
